billing_code,procedure_name,count,min,Q1,median,Q3,max,range,IQR,mean,std,10th_percentile,90th_percentile
95861,Test to measure electrical activity of muscles or nerves in 2 limb,220,92.0,125.6,132.44,221.38,602.59,510.59,95.78,166.86,81.72,115.0,228.38
95886,Test to assess for nerve damage,218,64.51,75.81,78.73,120.78,340.28,275.77,44.97,100.32,45.26,74.44,137.61
96110,Childhood test to screen for developmental disabilities,220,5.9,7.58,8.88,13.71,34.66,28.76,6.13,11.12,5.33,7.0,16.72
96365,"Intravenous infusion, for therapy, prophylaxis, or diagnosis-initial infusion",220,46.92,58.0,65.25,89.83,247.47,200.55,31.83,75.24,31.88,54.14,90.24
96366,"Intravenous infusion, for therapy, prophylaxis, or diagnosis-additional infusions",220,14.24,16.51,19.3,24.64,75.46,61.22,8.12,22.66,10.03,15.84,29.15
96374,"Intravenous infusion, for therapy, prophylaxis, or diagnosis-IV push",220,26.04,42.97,50.24,56.75,137.35,111.31,13.78,52.25,19.98,30.05,73.79
96375,"Intravenous infusion, for treatment, prophylaxis, or diagnosis-new drug add on",220,10.79,16.94,20.21,25.25,56.91,46.12,8.31,21.6,8.42,12.45,29.14
96376,"Intravenous infusion, for treatment, prophylaxis, or diagnosis-same drug add on",220,6.57,10.62,12.26,13.85,34.66,28.09,3.23,12.97,4.93,7.58,17.86
96415,Chemotherapy infusion-each additional hour,220,19.94,23.75,27.57,36.66,98.92,78.98,12.91,32.48,13.38,23.01,42.35
96417,Chemotherapy infusion-additional IV pushes of the same medication,220,45.04,52.67,64.03,81.31,223.42,178.38,28.64,73.16,29.95,51.97,91.84
97010,Use of external hot or cold packs,138,5.18,5.53,5.53,7.99,10.42,5.24,2.46,6.57,1.59,5.18,9.07
97012,Form of decompression therapy of the spine,220,10.09,13.19,13.31,17.39,28.66,18.57,4.2,15.14,3.43,12.53,21.15
97014,One time use unattended,220,9.62,12.58,13.02,16.45,26.46,16.84,3.87,14.54,3.13,12.26,21.15
97016,"Machines designed to pump cold water into an inflatable wrap or brace, compressing the enveloped area of the body",220,8.21,10.74,15.62,16.72,30.0,21.79,5.98,15.41,4.44,10.74,25.37
97026,Light-based method to treat pain and inflammation,140,5.18,5.53,5.53,7.99,10.98,5.8,2.46,6.65,1.74,5.18,9.56
97032,Repeated application to one or more parts of the body,220,9.85,12.89,15.62,18.94,32.22,22.37,6.05,16.62,4.21,12.89,25.37
97033,Psychiatric treatment in which seizures are electrically induced in patients to provide relief from mental disorders,220,13.84,18.1,26.04,27.72,47.84,34.0,9.62,25.38,7.53,18.1,42.77
97035,"Use of sound waves to treat medical problems, especially musculoskeletal problems like inflammation from injuries",220,9.28,10.41,12.45,13.64,23.06,13.78,3.23,13.07,3.39,10.41,20.07
97110,"Therapeutic exercise to develop strength, endurance, range of motion, and flexibility, each 15 minutes",220,20.41,26.04,26.69,33.37,55.86,35.45,7.33,30.31,7.16,24.5,42.3
97112,A technique used by physical therapists to restore normal body movement patterns,220,23.0,27.2,30.5,34.77,57.3,34.3,7.57,32.84,8.04,26.76,48.26
97113,Use of water for therapy/exercises,220,25.81,33.75,34.72,40.41,67.92,42.11,6.66,38.92,9.27,32.49,56.88
97116,A type of physical therapy,220,19.71,23.15,26.36,29.14,48.72,29.01,5.99,28.12,7.03,23.15,42.04
97124,Use of massage,220,17.62,21.41,24.81,26.79,49.95,32.33,5.38,26.75,7.57,21.41,43.48
97140,Manipulation of 1 or more regions of the body,220,18.77,24.3,24.54,31.02,51.6,32.83,6.72,28.07,6.64,22.87,39.48
97530,"Incorporates the use of multiple parameters, such as balance, strength, and range of motion, for a functional activity",220,23.3,28.65,34.06,35.26,60.39,37.09,6.61,35.13,8.71,28.64,52.56
97535,Occupational therapy,220,22.76,28.36,29.76,35.72,58.72,35.96,7.36,33.18,7.86,26.69,46.82
97597,"Debridement (for example, high pressure waterjet with/without suction, sharp selective debridement with scissors, scalpel and forceps)",367,38.54,65.47,101.05,963.0,2866.0,2827.46,897.53,445.77,579.34,63.94,1201.0
97811,Acupuncture without stimulation,220,18.77,21.78,24.2,36.19,98.98,80.21,14.4,29.77,13.24,21.65,40.61
97813,Acupuncture with stimulation,220,27.44,31.67,34.31,51.71,144.75,117.31,20.04,43.34,20.03,31.65,64.98
98940,Chiropractic manipulation in 1-2 regions,220,18.77,21.65,24.06,31.23,72.8,54.03,9.58,27.5,7.75,21.65,39.19
98941,Chiropractic manipulation in 3-4 regions,220,26.98,31.36,35.32,43.96,104.65,77.67,12.6,39.31,11.35,31.13,56.38
98943,Chiropractic manipulation not of the spine,220,18.24,21.38,23.44,29.45,71.9,53.66,8.07,26.31,7.42,20.81,36.79
98966,"Telephone assessment and management service, 5-10 minutes of medical discussion",220,9.39,10.9,12.26,18.33,49.51,40.12,7.43,14.61,6.51,10.83,18.63
98967,"Telephone assessment and management service, 11-20 minutes of medical discussion",220,17.92,21.11,23.59,34.41,96.51,78.59,13.3,28.04,12.58,21.11,35.73
98968,"Telephone assessment and management service, 21-30 minutes of medical discussion",220,26.58,31.04,34.92,47.3,141.05,114.47,16.26,41.0,18.23,30.86,53.11
98970,"Qualified non physician health care professional online digital assessment and management, for an established patient, for up to 7 days, cumulative time during the 7 days; 5-10 minutes",254,7.5,9.2,10.41,14.91,39.56,32.06,5.71,12.02,5.1,7.5,16.72
98971,"Qualified non physician health care professional online digital assessment and management, for an established patient, for up to 7 days, cumulative time during the 7 days; 11-20 minutes",254,13.0,16.24,18.38,26.32,69.81,56.81,10.08,21.19,9.03,13.0,29.63
98972,"Qualified non physician health care professional online digital assessment and management, for an established patient, for up to 7 days, cumulative time during the 7 days; 21 or more minutes",254,20.5,25.44,28.8,41.24,109.37,88.87,15.8,32.97,13.92,20.5,44.18
99051,Medical service during off-hours,218,11.97,15.12,15.93,24.44,63.12,51.15,9.32,19.59,8.35,13.81,25.81
99173,Eye test,8,5.4,5.49,9.32,9.32,9.32,3.92,3.83,7.87,2.0,5.46,9.32
99202,"New patient office or other outpatient visit, typically 20 minutes",220,50.2,58.11,65.25,97.76,249.02,198.82,39.65,77.39,32.23,57.92,103.68
99203,"New patient office or other outpatient visit, typically 30 min",220,71.08,84.14,94.66,141.93,352.59,281.51,57.79,112.79,46.87,82.01,160.06
99204,"New patient office of other outpatient visit, typically 45 min",220,108.42,128.53,144.59,218.08,538.76,430.34,89.55,171.38,71.41,125.32,239.85
99205,"New patient office of other outpatient visit, typically 60 min",220,137.23,159.57,179.51,271.66,680.74,543.51,112.09,216.54,91.97,158.34,316.3
99211,Outpatient visit of established patient not requiring a physician,220,15.04,17.6,17.77,26.32,75.64,60.6,8.72,22.77,10.13,17.05,33.44
99212,Outpatient visit of established patient requiring a physician,220,30.02,34.64,38.3,57.33,148.94,118.92,22.69,47.94,21.97,34.61,81.23
99213,"Established patient office or other outpatient visit, typically 15 minutes",220,42.12,57.11,63.41,95.88,245.54,203.42,38.77,78.31,35.94,56.37,130.43
99214,"Established patient office or other outpatient visit, typically 25 minutes",220,65.71,82.82,93.74,141.47,356.07,290.36,58.65,114.58,50.95,82.71,183.96
99215,"Established patient office or other outpatient, visit typically 40 minutes",220,95.29,111.91,125.9,189.41,478.28,382.99,77.5,155.69,70.1,111.25,258.97
99243,"Patient office consultation, typically 40 min",220,81.87,101.57,107.83,161.02,406.11,324.24,59.45,129.79,52.56,94.46,164.97
99244,"Patient office consultation, typically 60 min",220,122.69,150.4,159.3,229.82,608.61,485.92,79.42,191.16,78.03,141.56,243.93
99283,"Emergency department visit, moderately severe problem",220,43.16,49.8,54.23,81.31,166.0,122.84,31.51,67.12,25.31,49.8,100.82
99284,"Emergency department visit, problem of high severity",220,76.46,91.77,103.24,155.11,304.95,228.49,63.34,122.92,44.66,91.49,171.53
99285,"Emergency department visit, problem with significant threat to life or function",220,115.18,136.64,151.34,227.95,443.0,327.82,91.31,180.48,64.62,132.9,248.46
99381,Initial visit for an infant,220,73.42,86.32,97.11,145.7,364.23,290.81,59.38,114.72,47.44,84.72,156.24
99382,Initial visit for new patients 1-4 years old,220,76.94,90.13,101.39,151.81,381.67,304.73,61.68,120.48,49.68,88.78,163.4
99383,New preventative visit in new patients 5-11 years old,220,80.0,92.57,105.08,158.39,397.99,317.99,65.82,124.39,51.88,92.57,169.62
99384,New preventative visit in new patients 12-17 years old,220,87.04,104.75,118.56,179.06,450.35,363.31,74.31,139.69,58.67,104.68,190.16
99385,Initial new patient preventive medicine evaluation (18–39 years),220,87.04,101.51,115.49,173.89,436.39,349.35,72.38,136.19,56.8,101.51,184.9
99386,Initial new patient preventive medicine evaluation (40–64 years),220,101.76,117.62,133.87,200.69,505.04,403.28,83.07,157.75,65.55,117.47,213.09
99387,Initial visit for new patients 65 and older years old,220,110.72,127.97,145.21,218.08,549.24,438.52,90.11,171.38,71.31,127.76,231.25
99391,Periodic primary re-evaluation for an established infant patient,220,60.16,76.6,86.39,131.14,329.31,269.15,54.54,101.42,43.36,76.56,140.48
99392,Initial visit for new patients 1-4 years old,220,67.2,81.47,92.51,140.06,350.27,283.07,58.59,108.83,45.93,81.46,149.55
99393,New preventative visit in new patients 5-11 years old,220,66.56,81.2,92.21,139.58,349.11,282.55,58.38,108.38,45.81,81.19,149.08
99394,New preventative visit in new patients 12-17 years old,220,72.96,89.33,100.78,152.74,384.03,311.07,63.41,118.81,50.31,89.29,162.93
99395,Established patient periodic preventive medicine examination age 18-39 years,220,73.6,91.49,102.93,156.04,393.31,319.71,64.55,121.28,51.56,91.42,166.75
99396,Established patient periodic preventive medicine examination age 40-64 years,220,80.64,97.44,109.97,166.38,418.91,338.27,68.94,129.77,54.74,97.37,177.27
99397,Periodic primary re-evaluation for an established patient 65 and older,220,89.92,104.75,118.86,179.06,450.35,360.43,74.31,140.33,58.75,104.75,190.65
99421,"Online digital evaluation and management service, for an established patient, for up to 7 days, cumulative time during the 7 days; 5-10 minutes",218,10.09,12.5,13.18,20.2,50.04,39.95,7.7,16.18,6.52,11.64,21.5
99422,"Online digital evaluation and management service, for an established patient, for up to 7 days, cumulative time during the 7 days; 11-20 minutes",218,20.18,25.0,26.34,40.42,100.09,79.91,15.42,32.26,12.96,23.28,42.04
99441,"Physician telephone patient service, 5-10 minutes of medical discussion",220,9.86,12.26,15.51,34.64,148.94,139.08,22.38,29.53,29.0,11.54,80.75
99442,"Physician telephone patient service, 11-20 minutes of medical discussion",220,17.92,23.15,28.2,57.11,245.54,227.62,33.96,50.64,45.98,21.75,129.96
99443,"Physician telephone patient service, 21-30 minutes of medical discussion",220,26.58,34.41,41.83,82.82,356.07,329.49,48.41,73.47,65.54,32.0,183.96
G0102,Prostate cancer screening; digital rectal examination,220,14.77,17.33,17.46,25.85,79.2,64.43,8.52,22.68,10.8,16.75,33.44
G0103,Prostate cancer screening; prostate specific antigen test (psa),226,6.76,8.11,10.52,10.95,32.22,25.46,2.84,10.07,3.34,7.72,11.59
G0105,Colorectal cancer screening; colonoscopy on individual at high risk,367,180.0,339.6,486.88,1554.0,4419.0,4239.0,1214.4,845.74,735.75,254.7,1736.0
G0120,"Colorectal cancer screening; alternative to g0105, screening colonoscopy, barium enema",220,111.71,163.86,197.89,295.16,700.53,588.82,131.3,226.58,95.72,162.95,313.92
G0121,Colorectal cancer screening; colonoscopy on individual not meeting criteria for high risk,367,180.0,340.32,487.35,1554.0,4419.0,4239.0,1213.68,845.9,735.68,255.24,1736.0
G0289,"Arthroscopy, knee, surgical, for removal of loose body, foreign body, debridement/shaving of articular cartilage (chondroplasty) at the time of other surgical knee arthroscopy in a different compartment of the same knee",367,58.64,79.04,117.98,963.0,2866.0,2807.36,883.96,453.38,574.83,67.67,1201.0
J0702,Injection to treat reaction to a drug,168,5.17,6.89,6.89,6.89,10.93,5.76,0.0,7.2,1.09,6.89,7.8
J1745,A biologic medication,173,12.67,31.67,31.67,31.67,98.57,85.9,0.0,35.9,17.49,31.67,35.33
