billing_code,procedure_name,count,min,Q1,median,Q3,max,range,IQR,mean,std,10th_percentile,90th_percentile
94375,Graphical representation of inspiration and expiration,68,24.64,37.64,38.05,39.42,388.15,363.51,1.78,48.2,50.89,31.53,57.17
94726,Measures how much air is in the lungs after taking a deep breath,57,41.72,54.29,54.29,55.98,388.15,346.43,1.69,67.59,52.35,52.15,83.41
94727,Measure of lung function and gas exchange,57,30.13,43.64,43.64,44.91,388.15,358.02,1.27,53.8,47.37,41.44,65.25
94729,Test to measure how well gases diffuse across lung surfaces,61,40.96,54.88,58.36,58.36,86.36,45.4,3.48,59.42,10.55,47.87,73.14
95004,Allergy test,19,5.29,6.12,6.45,8.99,894.18,888.89,2.87,70.02,211.84,5.88,70.81
95115,Allergy shot-1 shot,63,7.6,8.58,8.58,10.38,78.42,70.82,1.8,11.35,9.61,8.58,13.24
95117,Multiple allergy shots,63,8.76,10.44,10.44,12.1,78.42,69.66,1.66,13.31,9.41,10.41,16.47
95810,Sleep monitoring of patient (6 years or older) in sleep lab,72,461.56,553.55,553.55,725.0,2055.99,1594.43,171.45,654.16,222.1,521.76,881.11
95811,Sleep monitoring of patient (6 years or older) in sleep lab using CPAP,72,482.14,577.86,577.86,750.0,2055.99,1573.85,172.14,685.4,232.03,535.09,921.2
95860,Test to measure electrical activity of muscles or nerves in 1 limb,658,46.96,96.76,100.87,103.39,228.55,181.59,6.63,99.54,16.59,77.85,113.28
95861,Test to measure electrical activity of muscles or nerves in 2 limb,660,61.39,140.45,146.06,150.26,382.3,320.91,9.81,143.95,24.19,113.15,164.03
95886,Test to assess for nerve damage,579,40.44,90.46,92.36,94.19,130.22,89.78,3.73,93.5,7.73,87.61,102.97
96110,Childhood test to screen for developmental disabilities,578,8.25,9.83,10.02,10.32,53.32,45.07,0.49,10.33,3.21,9.19,11.12
96365,"Intravenous infusion, for therapy, prophylaxis, or diagnosis-initial infusion",66,37.5,67.23,67.23,69.87,417.79,380.29,2.64,75.94,46.77,61.59,77.53
96366,"Intravenous infusion, for therapy, prophylaxis, or diagnosis-additional infusions",63,14.35,20.37,21.06,21.09,78.42,64.07,0.72,22.31,8.11,18.77,24.49
96374,"Intravenous infusion, for therapy, prophylaxis, or diagnosis-IV push",64,25.0,39.13,39.13,56.46,260.5,235.5,17.33,51.51,34.63,38.35,61.31
96375,"Intravenous infusion, for treatment, prophylaxis, or diagnosis-new drug add on",66,12.5,15.87,15.87,22.49,78.42,65.92,6.62,19.73,9.05,15.87,26.69
96376,"Intravenous infusion, for treatment, prophylaxis, or diagnosis-same drug add on",55,9.24,10.12,10.12,13.74,19.86,10.62,3.62,11.7,2.76,10.05,14.65
96415,Chemotherapy infusion-each additional hour,64,21.46,29.16,30.74,30.74,42.25,20.79,1.57,30.93,4.41,28.1,37.25
96417,Chemotherapy infusion-additional IV pushes of the same medication,66,46.75,64.96,70.11,70.11,99.39,52.64,5.15,69.54,10.61,61.33,80.77
97010,Use of external hot or cold packs,554,5.22,5.93,6.06,7.17,124.0,118.78,1.24,9.91,14.5,5.87,14.14
97012,Form of decompression therapy of the spine,602,6.62,15.82,16.23,16.81,124.0,117.38,0.99,18.41,12.37,14.02,21.43
97014,One time use unattended,603,5.86,15.71,16.12,16.61,124.0,118.14,0.9,18.1,12.42,14.02,20.18
97016,"Machines designed to pump cold water into an inflatable wrap or brace, compressing the enveloped area of the body",84,5.53,6.91,10.78,60.0,124.0,118.47,53.09,28.55,31.31,6.91,85.0
97026,Light-based method to treat pain and inflammation,32,5.25,8.96,67.5,85.0,124.0,118.75,76.04,57.77,33.96,8.29,85.0
97032,Repeated application to one or more parts of the body,602,6.78,17.33,17.81,18.57,124.0,117.22,1.24,20.01,12.23,14.02,24.09
97033,Psychiatric treatment in which seizures are electrically induced in patients to provide relief from mental disorders,606,9.25,17.57,18.02,20.0,124.0,114.75,2.43,21.07,12.25,14.02,29.49
97035,"Use of sound waves to treat medical problems, especially musculoskeletal problems like inflammation from injuries",602,6.65,12.38,12.63,14.0,124.0,117.35,1.62,15.6,12.86,11.79,17.13
97110,"Therapeutic exercise to develop strength, endurance, range of motion, and flexibility, each 15 minutes",642,13.77,30.69,32.07,33.05,124.0,110.23,2.36,33.3,10.37,27.56,38.26
97112,A technique used by physical therapists to restore normal body movement patterns,638,16.04,32.73,33.62,35.65,124.0,107.96,2.92,35.34,10.38,28.79,40.06
97113,Use of water for therapy/exercises,605,17.37,42.33,43.42,44.75,124.0,106.63,2.42,43.94,10.27,39.09,55.29
97116,A type of physical therapy,600,12.51,27.95,28.52,30.69,124.0,111.49,2.74,30.92,10.99,26.23,39.09
97124,Use of massage,599,13.84,25.93,26.45,29.31,124.0,110.16,3.38,29.24,11.22,24.32,37.16
97140,Manipulation of 1 or more regions of the body,603,12.64,29.12,29.87,30.79,124.0,111.36,1.67,31.54,10.73,27.53,39.9
97530,"Incorporates the use of multiple parameters, such as balance, strength, and range of motion, for a functional activity",640,17.57,34.61,35.56,39.4,124.0,106.43,4.79,37.55,10.69,30.34,42.36
97535,Occupational therapy,636,15.42,34.2,35.08,36.16,124.0,108.58,1.96,36.35,10.24,30.03,41.86
97597,"Debridement (for example, high pressure waterjet with/without suction, sharp selective debridement with scissors, scalpel and forceps)",596,12.66,76.08,79.66,81.14,172.0,159.34,5.06,77.58,13.84,59.26,89.46
97811,Acupuncture without stimulation,142,15.99,28.1,29.6,39.74,39.74,23.75,11.64,31.3,5.49,27.55,39.74
97813,Acupuncture with stimulation,142,20.5,42.6,46.35,60.25,60.25,39.75,17.65,46.97,9.11,37.8,60.25
98940,Chiropractic manipulation in 1-2 regions,145,10.05,16.14,36.63,51.81,51.81,41.76,35.67,31.27,14.62,16.14,51.81
98941,Chiropractic manipulation in 3-4 regions,142,15.59,23.2,53.03,75.01,75.01,59.42,51.81,45.84,21.0,23.2,75.01
98943,Chiropractic manipulation not of the spine,142,11.46,15.89,32.0,45.26,45.26,33.8,29.37,28.65,11.78,15.33,45.26
98966,"Telephone assessment and management service, 5-10 minutes of medical discussion",722,11.23,13.08,15.56,18.66,20.71,9.48,5.58,15.82,3.07,11.39,19.24
98967,"Telephone assessment and management service, 11-20 minutes of medical discussion",725,21.68,24.13,29.97,36.07,40.03,18.35,11.94,30.46,6.01,21.87,37.18
98968,"Telephone assessment and management service, 21-30 minutes of medical discussion",722,32.13,34.35,44.38,53.47,59.35,27.22,19.12,45.08,9.02,32.34,55.12
98970,"Qualified non physician health care professional online digital assessment and management, for an established patient, for up to 7 days, cumulative time during the 7 days; 5-10 minutes",58,9.17,9.77,9.77,11.81,17.18,8.01,2.04,10.84,1.87,9.73,12.8
98971,"Qualified non physician health care professional online digital assessment and management, for an established patient, for up to 7 days, cumulative time during the 7 days; 11-20 minutes",58,16.24,17.22,17.22,20.81,30.29,14.05,3.59,19.12,3.3,17.15,22.59
98972,"Qualified non physician health care professional online digital assessment and management, for an established patient, for up to 7 days, cumulative time during the 7 days; 21 or more minutes",60,24.16,26.6,26.6,31.93,47.47,23.31,5.33,29.42,5.36,26.05,35.39
99051,Medical service during off-hours,113,16.82,18.21,25.0,35.36,35.36,18.54,17.15,26.05,7.1,18.21,35.36
99173,Eye test,3,9.3,9.3,9.3,9.3,9.3,0.0,0.0,9.3,0.0,9.3,9.3
99202,"New patient office or other outpatient visit, typically 20 minutes",200,40.09,61.4,74.8,122.61,256.0,215.91,61.21,88.1,38.5,60.36,122.61
99203,"New patient office or other outpatient visit, typically 30 min",172,60.0,94.25,125.42,164.35,256.0,196.0,70.1,125.74,37.04,86.93,177.39
99204,"New patient office of other outpatient visit, typically 45 min",173,100.0,130.14,172.0,192.25,491.4,391.4,62.11,185.15,69.26,122.27,271.92
99205,"New patient office of other outpatient visit, typically 60 min",170,100.0,155.18,214.64,243.08,615.3,515.3,87.9,229.17,88.13,150.44,338.9
99211,Outpatient visit of established patient not requiring a physician,201,7.36,19.23,34.6,48.94,256.0,248.64,29.71,41.04,37.29,18.35,48.94
99212,Outpatient visit of established patient requiring a physician,201,21.47,46.79,55.38,81.4,256.0,234.53,34.61,64.36,33.77,36.05,81.4
99213,"Established patient office or other outpatient visit, typically 15 minutes",200,37.5,58.34,79.34,132.11,256.0,218.5,73.77,90.68,37.35,49.59,132.11
99214,"Established patient office or other outpatient visit, typically 25 minutes",171,62.95,82.0,132.48,173.69,264.6,201.65,91.69,129.02,46.02,78.35,187.38
99215,"Established patient office or other outpatient, visit typically 40 minutes",173,92.49,113.8,162.15,184.42,431.55,339.06,70.62,166.62,58.67,113.25,237.42
99243,"Patient office consultation, typically 40 min",77,48.48,48.74,94.44,123.35,245.63,197.15,74.61,93.08,50.38,48.74,139.81
99244,"Patient office consultation, typically 60 min",80,73.41,74.96,138.12,173.79,220.23,146.82,98.83,130.43,51.9,74.96,193.1
99283,"Emergency department visit, moderately severe problem",100,46.62,59.43,62.47,1085.0,3069.0,3022.38,1025.57,625.49,884.14,55.74,2080.0
99284,"Emergency department visit, problem of high severity",98,80.02,100.58,119.12,2633.0,4484.0,4403.98,2532.42,1210.33,1634.87,100.58,4281.0
99285,"Emergency department visit, problem with significant threat to life or function",98,125.04,145.94,171.25,2670.0,4484.0,4358.96,2524.06,1251.24,1627.9,142.47,4281.0
99381,Initial visit for an infant,113,34.0,34.0,48.09,81.87,157.03,123.03,47.87,59.31,28.37,34.0,100.96
99382,Initial visit for new patients 1-4 years old,113,34.0,34.0,48.09,97.22,247.13,213.13,63.22,69.35,46.38,34.0,119.24
99383,New preventative visit in new patients 5-11 years old,113,34.0,34.0,48.09,92.01,212.29,178.29,58.01,63.13,34.25,34.0,110.05
99384,New preventative visit in new patients 12-17 years old,110,34.0,34.0,48.09,107.4,341.72,307.72,73.4,76.95,66.07,34.0,141.04
99385,Initial new patient preventive medicine evaluation (18–39 years),111,34.0,34.0,48.09,104.4,271.88,237.88,70.4,73.03,53.99,34.0,136.91
99386,Initial new patient preventive medicine evaluation (40–64 years),123,34.0,34.0,48.09,121.3,172.26,138.26,87.3,76.24,45.62,34.0,138.92
99387,Initial visit for new patients 65 and older years old,113,34.0,34.0,48.09,135.96,185.24,151.24,101.96,79.86,55.68,34.0,171.9
99391,Periodic primary re-evaluation for an established infant patient,42,48.05,75.16,89.79,101.21,130.71,82.66,26.05,90.65,21.45,63.85,130.71
99392,Initial visit for new patients 1-4 years old,42,56.07,80.67,95.41,96.99,111.27,55.2,16.32,90.08,15.01,69.24,110.14
99393,New preventative visit in new patients 5-11 years old,43,56.07,81.66,95.67,109.79,119.77,63.7,28.13,94.49,17.11,71.6,119.77
99394,New preventative visit in new patients 12-17 years old,42,63.85,87.32,92.01,114.47,128.6,64.75,27.15,96.93,18.0,79.09,120.28
99395,Established patient periodic preventive medicine examination age 18-39 years,44,63.85,92.47,106.63,122.91,129.1,65.25,30.44,104.53,17.59,80.7,125.7
99396,Established patient periodic preventive medicine examination age 40-64 years,44,12.7,95.22,108.82,115.49,140.56,127.86,20.27,106.5,22.3,86.23,131.17
99397,Periodic primary re-evaluation for an established patient 65 and older,45,80.76,107.35,124.03,141.04,182.29,101.53,33.69,128.8,27.36,98.21,182.29
99421,"Online digital evaluation and management service, for an established patient, for up to 7 days, cumulative time during the 7 days; 5-10 minutes",58,11.69,12.47,12.47,15.3,21.66,9.97,2.83,13.81,2.33,12.47,16.01
99422,"Online digital evaluation and management service, for an established patient, for up to 7 days, cumulative time during the 7 days; 11-20 minutes",58,22.86,24.38,24.38,30.26,43.19,20.33,5.88,27.24,4.83,24.38,32.06
99441,"Physician telephone patient service, 5-10 minutes of medical discussion",97,10.5,36.05,46.45,55.38,137.55,127.05,19.33,44.3,23.35,12.92,55.38
99442,"Physician telephone patient service, 11-20 minutes of medical discussion",93,22.04,49.3,49.59,75.18,183.75,161.71,25.88,60.68,29.95,27.44,76.13
99443,"Physician telephone patient service, 21-30 minutes of medical discussion",96,30.2,77.61,78.35,106.58,264.6,234.4,28.97,88.32,41.83,36.94,107.71
G0102,Prostate cancer screening; digital rectal examination,87,15.99,21.44,21.44,2244.0,4484.0,4468.01,2222.56,1074.85,1285.38,21.44,2791.0
G0103,Prostate cancer screening; prostate specific antigen test (psa),88,10.16,10.16,10.16,37.02,92.55,82.39,26.86,22.04,16.46,10.16,42.79
G0105,Colorectal cancer screening; colonoscopy on individual at high risk,102,305.53,312.06,509.56,2120.0,3500.0,3194.47,1807.94,1072.01,963.12,312.06,2637.0
G0120,"Colorectal cancer screening; alternative to g0105, screening colonoscopy, barium enema",49,116.28,201.2,201.2,201.2,201.2,84.92,0.0,196.0,20.57,201.2,201.2
G0121,Colorectal cancer screening; colonoscopy on individual not meeting criteria for high risk,97,301.98,312.37,312.37,2120.0,3500.0,3198.02,1807.63,1091.17,983.26,312.37,2637.0
G0289,"Arthroscopy, knee, surgical, for removal of loose body, foreign body, debridement/shaving of articular cartilage (chondroplasty) at the time of other surgical knee arthroscopy in a different compartment of the same knee",83,73.22,77.79,77.79,2283.5,4484.0,4410.78,2205.71,1086.11,1285.55,77.79,2791.0
J0702,Injection to treat reaction to a drug,57,7.28,7.28,7.28,7.28,7.28,0.0,0.0,7.28,0.0,7.28,7.28
J1745,A biologic medication,70,31.71,31.71,31.71,31.71,80.4,48.69,0.0,35.65,9.8,31.71,48.24
S0285,Colonoscopy consultation performed prior to a screening colonoscopy procedure,46,54.64,54.64,54.64,54.64,54.64,0.0,0.0,54.64,0.0,54.64,54.64
