billing_code,procedure_name,count,min,Q1,median,Q3,max,range,IQR,mean,std,10th_percentile,90th_percentile
82950,Test of glucose level in the blood,229,5.0,5.0,5.0,17.72,25.08,20.08,12.72,10.98,7.01,5.0,20.09
82951,Test to predict likelihood of gestational diabetes,365,5.0,5.0,7.08,41.57,68.01,63.01,36.57,18.45,20.18,5.0,52.51
83001,Test of hormone in the blood,457,5.0,5.0,10.22,60.01,98.18,93.18,55.01,26.04,29.28,5.0,75.81
83002,Test of hormone in the blood,430,5.0,5.0,10.19,24.37,97.84,92.84,19.37,23.25,27.94,5.0,75.56
83013,Test of breath for a stomach bacterium,178,5.0,35.7,217.57,274.83,355.92,350.92,239.13,162.01,120.81,5.0,313.22
83036,Blood test to measure average blood glucose levels for past 2-3 months,488,5.0,5.0,5.34,13.19,51.32,46.32,8.19,12.67,13.46,5.0,39.62
83516,Chemical test of the blood to measure presence or concentration of a substance in the blood,383,5.0,5.0,6.34,27.61,60.95,55.95,22.61,16.26,17.67,5.0,47.04
83540,Blood test to measure the amount of iron that is in transit in the body,263,5.0,5.0,5.0,20.9,34.2,29.2,15.9,12.92,10.09,5.0,27.37
83550,Blood test that measures the amount of iron carried in the blood,261,5.0,5.0,5.0,28.23,46.18,41.18,23.23,16.5,14.46,5.0,36.97
83655,Blood test to determine the concentration of lead in the blood,379,5.0,5.0,6.66,29.54,63.99,58.99,24.54,17.02,18.7,5.0,49.41
83718,Blood test to measure the level of lipoproteins in the blood,142,5.0,7.89,26.45,33.42,43.31,38.31,25.53,24.35,12.78,5.0,38.08
83880,Blood test used to diagnose heart failure,434,5.0,5.0,21.59,80.88,204.54,199.54,75.88,50.18,59.22,5.0,160.18
84134,Blood test to measure level of prealbumin,212,5.0,7.73,47.13,61.72,77.08,72.08,53.99,39.23,26.32,5.0,69.3
84153,PSA (prostate specific antigen),453,5.0,5.0,10.11,20.23,97.2,92.2,15.23,22.4,27.22,5.0,75.03
84154,PSA (prostate specific antigen) measurement,256,5.0,9.75,10.11,67.63,97.2,92.2,57.88,33.74,31.78,5.0,77.79
84436,Blood test to measure a type of thyroid hormone,262,5.0,5.0,5.0,22.19,36.29,31.29,17.19,13.56,10.87,5.0,29.06
84439,Blood test to evaluate thyroid function,311,5.0,5.0,5.68,29.13,47.64,42.64,24.13,15.82,14.15,5.0,36.8
84443,"Blood test, thyroid stimulating hormone (TSH)",437,5.0,5.0,9.24,20.66,88.81,83.81,15.66,21.11,25.08,5.0,68.54
84460,Blood test to evaluate liver function,152,5.0,10.92,17.12,21.62,27.99,22.99,10.7,16.08,7.19,5.0,24.64
84480,Blood test to evaluate thyroid function,395,5.0,5.0,7.8,33.96,74.94,69.94,28.96,19.49,21.76,5.0,57.85
84484,Blood test to measure a certain protein in the blood to determine heart muscle damage,444,5.0,5.0,6.86,25.69,64.97,59.97,20.69,16.95,18.11,5.0,50.88
84703,Blood test to assess for pregnancy,293,5.0,5.0,5.41,24.29,39.76,34.76,19.29,14.14,11.62,5.0,30.68
85007,Blood test to assess for infection,237,5.0,5.0,5.0,14.17,19.8,14.8,9.17,9.16,5.07,5.0,16.07
85018,Blood test to measure levels of hemoglobin,230,5.0,5.0,5.0,8.84,12.54,7.54,3.84,6.83,2.38,5.0,10.03
85025,"Complete blood cell count, with differential white blood cells, automated",503,5.0,5.0,5.21,9.25,41.05,36.05,4.25,10.62,10.31,5.0,31.7
85027,"Complete blood count, automated",266,5.0,5.0,5.03,20.9,34.15,29.15,15.9,13.27,9.9,5.0,27.37
85048, White Blood Cell Count automated,128,5.0,6.14,9.39,10.36,13.4,8.4,4.22,8.81,2.59,5.0,11.81
85610,"Blood test, clotting time",273,5.0,5.0,5.0,13.86,22.35,17.35,8.86,9.54,5.77,5.0,18.02
85730,Coagulation assessment blood test,276,5.0,5.0,5.0,19.41,31.76,26.76,14.41,12.24,8.98,5.0,24.97
86039,Blood test to determine autoimmune disorders,381,5.0,5.0,6.14,27.22,58.98,53.98,22.22,15.76,17.12,5.0,45.53
86147,Blood test to determine cause of inappropriate blood clot formation,365,5.0,5.0,14.0,82.2,134.48,129.48,77.2,34.92,40.99,5.0,103.84
86200,Blood test to diagnose rheumatoid arthritis,415,5.0,5.0,7.12,41.83,68.39,63.39,36.83,20.31,21.17,5.0,54.0
86300,Blood test to monitor breast cancer,165,5.0,11.03,67.22,84.9,110.0,105.0,73.87,53.85,36.09,11.03,96.77
86304,Blood test to monitor for cancer,187,5.0,11.03,50.76,84.9,110.0,105.0,73.87,48.48,36.97,5.0,96.77
86336,Blood test to monitor for cancer in the ovaries or testis,235,5.0,8.26,8.57,58.15,82.35,77.35,49.89,30.43,27.3,5.0,65.95
86592,Blood test to screen for syphilis,402,5.0,5.0,5.0,10.03,22.56,17.56,5.03,7.94,5.24,5.0,17.42
86644,Blood test to monitor for cytomegalovirus,184,5.0,7.63,40.79,58.71,76.06,71.06,51.08,34.41,25.07,5.0,66.91
86665,Blood test to diagnose mononucleosis,181,5.0,9.61,58.59,74.01,95.87,90.87,64.4,43.57,31.95,5.0,84.35
86677,Blood test to if peptic ulcers are caused by a certain bacterium,179,5.0,8.93,54.43,68.75,87.79,82.79,59.82,40.62,29.33,5.0,76.99
86703,Blood test to diagnose HIV,385,5.0,5.0,7.54,32.22,72.42,67.42,27.22,18.96,21.17,5.0,55.94
86704,Blood test indicating infection with Hepatitis B,387,5.0,5.0,6.63,28.32,63.69,58.69,23.32,16.88,18.42,5.0,49.16
86708,Blood test indicating infection with Hepatitis A,180,5.0,6.57,40.02,50.55,65.44,60.44,43.98,30.12,21.54,5.0,57.61
86762,Blood test to determine if antibodies exist for rubella,395,5.0,5.0,7.91,33.82,76.06,71.06,28.82,19.37,22.13,5.0,58.71
86765,Blood test to determine if antibodies exist for measles,195,5.0,6.83,30.27,52.55,68.05,63.05,45.72,29.28,22.61,5.0,59.89
86780,Blood test to determine existence of certain bacterium that causes syphilis,425,5.0,5.0,7.28,17.97,69.94,64.94,12.97,17.27,19.74,5.0,54.02
86803,Blood test to determine infection with Hepatitis C,445,5.0,5.0,7.85,16.84,75.37,70.37,11.84,17.97,21.01,5.0,58.22
86850,Blood test to screen for antibodies that could harm red blood cells,422,5.0,5.0,5.37,101.91,257.74,252.74,96.91,55.4,79.73,5.0,201.84
87040,Blood test to screen for bacteria in the blood,234,5.0,5.47,21.26,38.49,54.53,49.53,33.02,21.99,16.94,5.14,43.65
87046,Blood test to identify bacteria that may be contributing to symptoms in the gastrointestinal tract,216,5.0,5.19,19.45,38.52,49.9,44.9,33.33,21.3,15.53,5.0,39.93
87070,Test of body fluid other than blood to assess for bacteria,291,5.0,5.0,6.21,27.84,45.54,40.54,22.84,15.92,13.61,5.0,35.17
87077,Test of a wound for type of bacterial infection,287,5.0,5.0,6.13,26.1,42.67,37.67,21.1,15.19,12.69,5.0,32.97
87081,Medical test to find an infection,267,5.0,5.0,5.15,21.41,35.01,30.01,16.41,13.47,10.2,5.0,28.04
87086,Culture of the urine to determine number of bacteria,292,5.0,5.0,5.97,26.07,42.63,37.63,21.07,15.03,12.62,5.0,32.93
87088,Culture of the urine to determine bacterial infection,239,5.0,5.0,5.0,30.18,42.76,37.76,25.18,16.48,13.4,5.0,34.22
87101,A procedure used to determine if fungi are present in an area of the body,126,5.0,18.8,28.76,31.46,40.7,35.7,12.66,25.37,10.49,5.0,35.85
87186,A test used to determine which medications work on bacteria for fungi,283,5.0,5.0,6.01,27.94,45.67,40.67,22.94,16.24,13.76,5.0,35.29
87205,A lab test used to detect bacteria or fungi in a sample taken from the site of a suspected infection,373,5.0,5.0,5.0,10.41,22.56,17.56,5.41,8.31,5.33,5.0,17.42
87210,A lab test to screen for evidence of vaginal infection,236,5.0,5.0,5.0,21.71,30.32,25.32,16.71,12.6,8.91,5.0,24.62
87324,A test of the stool to diagnose Clostridium difficile (C. diff) infection,184,5.0,6.35,33.96,48.88,63.34,58.34,42.53,28.76,20.75,5.0,55.71
87389,Test for HIV,443,5.0,5.0,13.24,28.66,127.24,122.24,23.66,29.24,36.27,5.0,98.25
87491,Test that detects Chlamydia,455,5.0,5.0,19.3,41.76,185.45,180.45,36.76,41.46,52.89,5.0,143.17
87510,Blood test for vaginitis,379,5.0,5.0,11.03,48.9,105.97,100.97,43.9,27.12,31.68,5.0,81.8
87591,Blood test for an STD,455,5.0,5.0,19.3,41.76,185.45,180.45,36.76,41.46,52.89,5.0,143.17
87624,Detection test for human papillomavirus (hpv),417,5.0,5.0,19.3,59.3,185.45,180.45,54.3,43.1,54.63,5.0,143.17
87653,Blood test for strep infection,381,5.0,5.0,19.3,85.58,185.45,180.45,80.58,46.13,56.21,5.0,143.17
87661,Blood test for an STD,391,5.0,5.0,19.3,82.46,185.45,180.45,77.46,45.25,55.76,5.0,143.17
87801,Blood test to determine genetic material of certain infectious agents,379,5.0,5.0,38.61,171.22,370.9,365.9,166.22,91.04,113.84,5.0,286.42
87804,Flu test,428,16.32,16.55,16.55,19.69,86.23,69.91,3.14,27.82,20.72,16.55,67.52
87807,Test for RSV,398,5.0,5.0,8.78,30.79,68.25,63.25,25.79,18.19,19.64,5.0,53.45
87880,Test for strep A,568,5.0,5.0,10.74,11.34,86.12,81.12,6.34,19.3,21.76,5.0,63.39
88112,Urine test,421,14.37,14.91,37.09,82.94,257.74,243.37,68.03,66.81,72.02,14.91,201.84
88141,Cervical cancer screening test with interpretation,257,12.21,12.68,12.68,118.73,169.01,156.8,106.05,57.55,56.33,12.21,137.22
88142,PAP smear,384,5.0,5.0,11.14,48.06,107.04,102.04,43.06,27.35,31.82,5.0,82.66
88150,Cervical cancer screening test done manually,310,5.0,5.0,9.52,48.84,78.78,73.78,43.84,24.12,24.56,5.0,61.69
88175,PAP smear,417,5.0,5.0,14.64,44.97,140.0,135.0,39.97,33.1,41.13,5.0,108.57
88305,Test of tissues for diagnosis of abnormalities,464,19.4,20.13,39.52,101.91,257.74,238.34,81.78,68.17,67.92,20.13,201.84
88312,Blood test to assist with diagnosis,407,10.39,14.35,62.44,116.25,257.74,247.35,101.9,79.8,69.39,14.35,201.84
88313,Blood test to assist with diagnosis,408,6.29,6.52,45.48,78.56,174.17,167.88,72.04,54.18,47.56,6.52,136.39
88342,Pathology test,447,18.14,18.83,55.55,295.61,922.04,903.9,276.78,172.02,224.4,18.83,585.48
90460,Immunization administration in children <18,255,16.7,19.65,19.65,45.57,75.85,59.15,25.92,31.89,16.92,19.65,51.91
90471,Immunization administration by a medical assistant or nurse,305,12.06,15.72,15.72,191.09,318.07,306.01,175.37,88.35,94.97,15.72,217.09
90474,Immunization administered orally or nasally,212,7.86,7.86,7.86,46.56,68.22,60.36,38.7,25.97,20.14,7.86,47.39
90632,Hepatitis A vaccination for adults,150,60.44,74.21,129.62,245.13,261.92,201.48,170.92,153.39,81.72,74.21,261.92
90633,Hepatitis A vaccination for adolescents and children,92,34.39,81.39,139.47,149.02,149.02,114.63,67.63,115.69,37.8,70.69,149.02
90649,3-dose HPV vaccination,325,143.46,159.4,159.4,294.89,621.66,478.2,135.49,250.83,168.11,159.4,581.81
90656,Flu shot-high dose for 2019-2020 flu season given by injection,208,15.31,17.47,17.47,62.09,66.34,51.03,44.62,32.51,20.29,17.47,66.34
90658,Preservative free flu vaccine,210,14.08,16.12,16.12,57.09,61.0,46.92,40.97,29.8,18.59,16.12,61.0
90672,Nasal flu vaccine,52,27.73,27.73,89.5,89.5,89.5,61.77,61.77,63.6,28.59,27.73,89.5
90681,Rotavirus vaccination,201,108.86,162.33,162.33,441.47,471.7,362.84,279.14,255.77,129.82,162.33,471.7
90686,Flu shot-high dose for 2019-2020 flu season given by injection for people >65,272,15.14,21.21,21.21,61.39,69.3,54.16,40.18,36.02,20.08,21.21,65.6
90707,"Measles, mumps and rubella vaccine",223,63.23,82.78,82.78,246.26,274.01,210.78,163.48,136.46,78.0,82.78,274.01
90710,"measlesMeasles, mumps, rubella and varicella vaccine",222,182.16,316.07,316.07,724.08,789.36,607.2,408.02,439.43,194.52,316.07,789.36
90715,"Diphtheria, tetanus acellular, and pertussis vaccine for adults",227,35.57,43.53,43.53,110.66,154.13,118.56,67.12,74.39,44.92,43.53,154.13
90716,Varicella vaccine,227,142.92,203.96,203.96,444.64,619.32,476.4,240.68,316.12,168.82,203.96,619.32
90732,pneumococcal Pneumococcal vaccine,247,74.82,136.98,136.98,262.57,457.16,382.34,125.59,217.66,127.4,136.98,457.16
90734,meningococcal Meningococcal conjugate vaccine,223,76.57,135.72,135.72,298.21,331.81,255.24,162.49,186.25,80.55,135.72,331.81
90736,Shingles vaccine,91,191.4,452.99,776.25,829.41,829.41,638.01,376.42,648.32,207.19,393.44,829.41
90746,Hepatitis B vaccine,224,51.21,61.43,61.43,195.31,221.91,170.7,133.88,107.01,65.39,61.43,221.91
90791,"A diagnostic tool employed by a psychiatrist to diagnose problems with memory, thought processes, and behaviors",287,90.0,119.13,138.13,168.3,221.92,131.92,49.17,147.93,35.88,119.13,209.65
90792,A diagnostic tool employed by a psychiatrist to determine if medications are needed,393,123.95,135.99,141.52,155.27,249.31,125.36,19.28,160.68,38.23,123.95,228.77
90832,"Psychotherapy, 30 min",289,45.0,52.47,59.7,74.13,108.4,63.4,21.66,66.67,19.66,52.47,100.41
90833,"Psychotherapy, 30 minutes with patient when performed with an evaluation and management service",258,48.99,48.99,54.88,54.88,112.39,63.4,5.89,64.16,23.33,48.99,112.39
90834,"Psychotherapy, 45 min",383,52.86,69.6,78.97,78.97,144.34,91.48,9.37,85.62,25.3,63.44,134.07
90836,"Psychotherapy, 45 minutes with patient when performed with an evaluation and management service",260,62.11,62.11,69.6,69.6,142.05,79.94,7.49,81.44,29.39,62.11,142.05
90837,"Psychotherapy, 60 min",369,77.66,102.26,105.9,116.18,216.79,139.13,13.92,124.07,38.14,93.21,201.39
90838,"Psychotherapy, 60 minutes",258,82.45,82.45,92.09,92.09,187.69,105.24,9.64,107.62,38.81,82.45,187.69
90839,"Psychotherapy for crisis, first 60 minutes",260,98.78,98.78,111.63,111.63,225.92,127.14,12.85,129.81,46.45,98.78,225.92
90840,Psychotherapy for crisis,4,70.32,70.32,74.5,78.68,78.68,8.36,8.36,74.5,4.83,70.32,78.68
90846,"Family psychotherapy, not including patient, 50 min",266,75.22,75.22,75.49,75.49,174.57,99.35,0.27,94.77,37.63,75.22,168.58
90847,"Family psychotherapy, including patient, 50 min",263,78.44,78.44,78.7,78.7,181.42,102.98,0.26,99.37,39.1,78.44,178.91
90853,Group psychotherapy,385,16.84,18.47,21.15,35.17,54.0,37.16,16.7,25.66,11.32,18.47,43.36
92002,Intermediate exam,362,36.14,36.14,68.0,315.33,609.79,573.65,279.19,160.58,163.71,36.14,416.19
92004,Complete exam,428,67.59,74.15,118.86,243.03,609.79,542.2,168.88,184.48,138.41,74.15,416.19
92012,Eye exam on an established patient,432,36.36,39.89,71.48,142.05,609.79,573.43,102.16,147.38,153.02,39.89,416.19
92014,Eye exam and treatment for established patient,481,34.48,59.96,100.39,203.67,609.79,575.31,143.71,164.33,139.2,59.96,416.19
92083,An eye examination that can detect dysfunction in central and peripheral vision,418,19.28,21.15,49.79,103.26,573.5,554.22,82.11,126.05,153.21,21.15,391.42
92133,Optic nerve imaging,439,15.37,26.6,29.18,173.83,289.35,273.98,147.23,79.18,78.8,16.87,197.49
92507,Therapy for speech or hearing,308,46.35,68.24,68.24,253.97,422.75,376.4,185.73,143.59,105.83,55.63,288.53
92523,Evaluation of speech sound production with evaluation of language comprehension,243,181.77,181.77,316.06,630.93,1050.21,868.44,449.16,415.84,266.21,181.77,718.78
92552,Type of hearing test,240,28.38,28.38,50.77,344.53,573.5,545.12,316.15,181.98,181.83,28.38,392.51
93000,Routine EKG using at least 12 leads including interpretation and report,358,8.74,11.51,12.53,55.88,90.13,81.39,44.37,29.83,24.72,10.49,70.58
93015,Test to determine heart abnormalities,339,36.22,56.22,56.22,212.98,381.03,344.81,156.76,124.28,94.28,51.24,260.06
93303,Test to screen the heart for abnormalities,415,48.19,68.08,176.41,379.38,917.5,869.31,311.3,262.02,230.19,48.19,626.2
93306,"Ultrasound examination of heart including color-depicted blood flow rate, direction, and valve function",517,40.86,67.75,156.87,319.47,712.78,671.92,251.72,201.13,161.87,53.81,486.48
93307,Echo without doppler study,195,26.02,99.8,263.7,348.05,509.96,483.94,248.25,227.14,137.56,50.24,397.5
93320,Echo with doppler,425,13.92,17.84,40.42,86.15,187.68,173.76,68.31,56.05,45.46,13.92,128.09
93350,Stress test with echocardiogram,174,59.28,69.44,322.51,425.67,623.68,564.4,356.23,290.52,172.82,69.3,486.14
93452,Insertion of catheter into left heart for diagnosis,152,262.94,2834.01,4559.92,5215.41,10915.31,10652.37,2381.4,4969.26,2786.75,1709.78,9889.33
93798,Use of EKG to monitor cardiac rehabilitation,204,10.71,22.82,41.08,51.77,75.85,65.14,28.95,38.41,16.35,16.52,57.22
93880,Study of vessels on both sides of the head and neck,499,22.97,56.46,153.39,325.19,864.43,841.46,268.73,216.31,209.68,30.25,589.98
93922,Limited bilateral noninvasive physiologic studies of upper or lower extremity arteries,454,7.32,10.64,65.85,139.2,573.5,566.18,128.56,126.43,149.99,9.64,391.42
93970,Complete bilateral study of the extremities,480,19.92,26.23,151.25,314.92,860.64,840.72,288.69,210.95,212.77,26.23,587.4
93971,One sided or limited bilateral study,479,12.81,16.87,95.84,195.11,527.0,514.19,178.24,131.96,130.6,16.87,359.68
94010,Test to determine how well oxygen moves from the lungs to the blood stream,497,5.86,9.75,21.42,69.17,727.72,721.86,59.42,124.74,195.62,6.42,496.68
94060,Test to determine if wheezing is present,554,6.1,11.39,30.79,95.84,248.32,242.22,84.45,57.77,59.96,8.03,169.48
94375,Graphical representation of inspiration and expiration,379,8.54,11.24,30.52,688.43,1331.31,1322.77,677.19,258.29,396.56,11.24,908.63
94726,Measures how much air is in the lungs after taking a deep breath,463,7.12,11.54,43.37,365.6,1331.31,1324.19,354.06,242.88,367.02,9.37,908.63
94727,Measure of lung function and gas exchange,378,9.37,9.37,34.8,376.31,727.72,718.35,366.94,151.13,211.8,9.37,496.68
94729,Test to measure how well gases diffuse across lung surfaces,470,6.34,9.83,45.24,89.0,246.43,240.09,79.17,62.32,61.2,6.96,168.19
95004,Allergy test,139,6.85,75.85,2872.28,3263.13,4781.08,4774.23,3187.28,2347.01,1531.94,6.85,3848.49
95115,Allergy shot-1 shot,282,7.32,8.03,8.86,120.43,200.46,193.14,112.4,54.21,62.63,7.32,137.16
95117,Multiple allergy shots,287,8.54,9.37,9.37,120.43,200.46,191.92,111.06,54.36,61.71,8.54,136.97
95810,Sleep monitoring of patient (6 years or older) in sleep lab,434,70.55,92.89,485.88,989.82,2634.94,2564.39,896.93,684.92,665.8,92.89,1798.37
95811,Sleep monitoring of patient (6 years or older) in sleep lab using CPAP,472,73.19,96.37,508.36,1037.74,2769.55,2696.36,941.37,691.98,683.17,96.37,1890.24
95860,Test to measure electrical activity of muscles or nerves in 1 limb,157,23.27,137.69,344.53,391.42,573.5,550.23,253.73,286.63,154.27,54.52,447.02
95861,Test to measure electrical activity of muscles or nerves in 2 limb,468,30.41,63.44,128.23,279.55,573.5,543.09,216.11,177.0,128.6,63.44,391.42
95886,Test to assess for nerve damage,512,20.05,35.6,75.31,127.79,257.79,237.74,92.19,87.17,54.39,35.6,175.95
96110,Childhood test to screen for developmental disabilities,254,8.57,8.57,14.8,31.88,53.07,44.5,23.31,20.31,13.55,8.57,36.32
96365,"Intravenous infusion, for therapy, prophylaxis, or diagnosis-initial infusion",375,34.45,51.13,69.3,198.02,382.93,348.48,146.89,116.89,93.34,46.6,261.35
96366,"Intravenous infusion, for therapy, prophylaxis, or diagnosis-additional infusions",333,10.71,16.33,23.07,69.46,115.61,104.9,53.13,37.72,28.95,14.88,78.91
96374,"Intravenous infusion, for therapy, prophylaxis, or diagnosis-IV push",344,19.82,29.71,29.71,107.82,208.51,188.69,78.11,67.67,51.68,27.08,142.31
96375,"Intravenous infusion, for treatment, prophylaxis, or diagnosis-new drug add on",345,8.47,12.31,12.31,46.08,89.1,80.63,33.77,28.53,22.25,11.22,60.81
96376,"Intravenous infusion, for treatment, prophylaxis, or diagnosis-same drug add on",187,10.87,17.46,64.71,85.41,125.14,114.27,67.95,55.39,34.85,14.13,97.54
96415,Chemotherapy infusion-each additional hour,283,17.08,22.49,22.49,97.93,163.01,145.93,75.44,56.12,42.9,20.5,111.5
96417,Chemotherapy infusion-additional IV pushes of the same medication,149,39.03,46.85,218.67,248.43,363.99,324.96,201.58,181.42,101.38,46.85,283.72
97010,Use of external hot or cold packs,258,5.09,5.09,9.38,20.51,34.14,29.05,15.42,12.77,8.86,5.09,23.36
97012,Form of decompression therapy of the spine,271,11.51,11.51,23.96,47.84,79.64,68.13,36.33,29.77,20.11,11.51,54.5
97014,One time use unattended,316,9.03,9.9,22.29,47.84,79.64,70.61,37.94,26.6,20.24,9.03,54.35
97016,"Machines designed to pump cold water into an inflatable wrap or brace, compressing the enveloped area of the body",334,6.49,9.37,9.37,40.99,68.22,61.73,31.62,22.75,17.07,8.54,46.56
97026,Light-based method to treat pain and inflammation,244,5.35,5.35,10.27,20.51,34.14,28.79,15.16,13.22,8.88,5.35,23.36
97032,Repeated application to one or more parts of the body,251,11.51,11.51,22.21,47.84,79.64,68.13,36.33,29.94,20.99,11.51,54.5
97033,Psychiatric treatment in which seizures are electrically induced in patients to provide relief from mental disorders,117,15.79,57.83,67.18,76.32,111.83,96.04,18.49,67.62,24.14,25.3,101.41
97035,"Use of sound waves to treat medical problems, especially musculoskeletal problems like inflammation from injuries",244,11.51,11.51,22.25,44.43,73.96,62.45,32.92,28.59,19.28,11.51,50.62
97110,"Therapeutic exercise to develop strength, endurance, range of motion, and flexibility, each 15 minutes",351,14.06,23.56,23.56,85.27,164.9,150.84,61.71,52.3,40.83,21.47,112.55
97112,A technique used by physical therapists to restore normal body movement patterns,354,14.43,27.04,27.04,97.05,187.68,173.25,70.01,59.6,46.21,24.64,128.09
97113,Use of water for therapy/exercises,116,29.45,107.82,133.78,142.41,208.51,179.06,34.59,126.62,44.79,47.17,189.08
97116,A type of physical therapy,333,12.27,23.56,23.56,97.93,163.01,150.74,74.37,52.8,41.01,21.47,111.25
97124,Use of massage,243,24.09,24.09,46.21,92.24,153.54,129.45,68.15,59.71,39.88,24.09,105.08
97140,Manipulation of 1 or more regions of the body,349,12.98,21.68,21.68,77.44,149.75,136.77,55.76,47.7,37.06,19.76,102.21
97530,"Incorporates the use of multiple parameters, such as balance, strength, and range of motion, for a functional activity",352,14.79,29.71,29.71,110.76,214.19,199.4,81.05,67.27,53.28,27.08,146.18
97535,Occupational therapy,245,26.23,26.23,55.34,110.47,183.89,157.66,84.24,69.98,48.77,26.23,125.86
97597,"Debridement (for example, high pressure waterjet with/without suction, sharp selective debridement with scissors, scalpel and forceps)",433,11.89,28.11,77.45,80.58,143.77,131.88,52.47,64.95,35.63,28.11,116.91
97811,Acupuncture without stimulation,371,20.61,20.61,23.02,70.58,136.5,115.89,49.97,43.88,31.82,20.61,93.16
97813,Acupuncture with stimulation,363,26.5,26.5,36.14,92.15,178.21,151.71,65.65,60.02,40.81,26.5,121.63
98940,Chiropractic manipulation in 1-2 regions,441,15.86,17.4,21.95,45.64,128.98,113.12,28.24,37.65,29.08,17.4,88.03
98941,Chiropractic manipulation in 3-4 regions,409,26.77,26.77,31.59,66.18,128.98,102.21,39.41,49.66,25.95,26.77,88.03
98943,Chiropractic manipulation not of the spine,405,16.59,18.2,20.88,38.14,99.01,82.42,19.94,29.12,19.1,18.2,65.69
98966,"Telephone assessment and management service, 5-10 minutes of medical discussion",396,8.83,8.83,10.44,22.25,68.22,59.39,13.42,20.81,15.96,8.83,46.56
98967,"Telephone assessment and management service, 11-20 minutes of medical discussion",342,17.4,17.4,19.01,41.08,136.5,119.1,23.68,33.6,26.76,17.4,82.0
98968,"Telephone assessment and management service, 21-30 minutes of medical discussion",313,24.63,24.63,26.5,61.61,159.57,134.94,36.98,46.31,35.45,24.63,122.99
98970,"Qualified non physician health care professional online digital assessment and management, for an established patient, for up to 7 days, cumulative time during the 7 days; 5-10 minutes",164,9.1,9.1,9.1,36.71,68.22,59.12,27.61,20.71,17.69,9.1,40.99
98971,"Qualified non physician health care professional online digital assessment and management, for an established patient, for up to 7 days, cumulative time during the 7 days; 11-20 minutes",257,15.79,15.79,16.06,16.06,53.18,37.39,0.27,20.5,9.98,15.79,40.99
98972,"Qualified non physician health care professional online digital assessment and management, for an established patient, for up to 7 days, cumulative time during the 7 days; 21 or more minutes",273,14.21,24.36,24.63,24.63,68.22,54.01,0.27,28.46,9.5,24.36,40.99
99051,Medical service during off-hours,113,16.83,16.83,16.83,16.83,16.83,0.0,0.0,16.83,0.0,16.83,16.83
99173,Eye test,97,7.08,9.1,10.34,10.37,15.15,8.07,1.27,10.38,1.99,7.83,13.74
99202,"New patient office or other outpatient visit, typically 20 minutes",548,25.66,38.01,57.56,106.17,271.1,245.44,68.16,79.37,55.45,38.01,185.03
99203,"New patient office or other outpatient visit, typically 30 min",579,38.74,65.59,89.14,151.07,407.54,368.8,85.48,120.98,79.06,65.59,251.5
99204,"New patient office of other outpatient visit, typically 45 min",545,56.78,105.47,132.24,233.58,690.01,633.23,128.11,197.38,140.58,105.47,470.94
99205,"New patient office of other outpatient visit, typically 60 min",491,130.54,143.22,174.54,293.62,900.46,769.92,150.4,267.57,186.49,143.22,614.57
99211,Outpatient visit of established patient not requiring a physician,563,5.17,7.58,15.62,21.75,61.07,55.9,14.17,17.65,10.25,6.96,33.64
99212,Outpatient visit of established patient requiring a physician,565,12.92,19.27,34.0,60.92,136.5,123.58,41.65,42.88,27.61,19.27,93.16
99213,"Established patient office or other outpatient visit, typically 15 minutes",562,25.95,38.55,55.95,105.44,272.99,247.04,66.89,79.44,56.22,38.55,186.32
99214,"Established patient office or other outpatient visit, typically 25 minutes",551,39.84,59.43,81.92,154.38,420.85,381.01,94.95,120.27,86.16,59.43,287.24
99215,"Established patient office or other outpatient, visit typically 40 minutes",491,76.37,83.79,109.76,206.85,593.33,516.96,123.06,172.65,125.9,83.79,404.95
99243,"Patient office consultation, typically 40 min",496,47.05,70.14,90.21,174.05,511.85,464.8,103.91,147.51,110.1,70.14,349.34
99244,"Patient office consultation, typically 60 min",518,74.41,107.08,129.03,260.32,822.72,748.31,153.24,223.44,178.45,107.08,561.51
99283,"Emergency department visit, moderately severe problem",306,51.97,57.02,71.04,665.0,1174.77,1122.8,607.98,345.98,431.87,51.97,1120.0
99284,"Emergency department visit, problem of high severity",325,87.35,95.84,119.39,880.0,3040.0,2952.65,784.16,747.34,1064.97,87.35,2900.0
99285,"Emergency department visit, problem with significant threat to life or function",306,127.12,139.47,173.75,1920.0,8005.0,7877.88,1780.53,1397.11,2128.38,127.12,4960.0
99381,Initial visit for an infant,404,58.36,70.46,86.47,157.91,411.33,352.97,87.45,134.94,90.36,58.36,280.74
99382,Initial visit for new patients 1-4 years old,317,62.11,62.11,90.21,117.04,342.8,280.69,54.93,115.38,69.41,62.11,264.21
99383,New preventative visit in new patients 5-11 years old,416,60.02,65.85,93.7,113.75,363.51,303.49,47.9,110.49,67.55,65.85,241.16
99384,New preventative visit in new patients 12-17 years old,319,77.37,77.37,105.47,145.3,425.54,348.17,67.93,140.04,86.0,77.37,327.98
99385,Initial new patient preventive medicine evaluation (18–39 years),478,67.83,74.42,102.53,187.67,523.21,455.38,113.25,155.62,111.31,74.42,357.1
99386,Initial new patient preventive medicine evaluation (40–64 years),469,82.23,90.21,118.06,217.94,636.93,554.7,127.73,187.41,137.31,90.21,434.71
99387,Initial visit for new patients 65 and older years old,125,117.32,353.87,411.12,467.06,684.33,567.01,113.19,398.22,154.43,155.48,620.58
